,img_id,areakm2_BA,nbr_p25_variance_p25,nbr_p25_variance_p5,nbr_p25_variance_p50,nbr_p25_variance_p75,nbr_p25_variance_p95,nbr_p25_variance_p99,nbr_p50_variance_p25,nbr_p50_variance_p5,nbr_p50_variance_p50,nbr_p50_variance_p75,nbr_p50_variance_p95,nbr_p50_variance_p99,nbr_p5_variance_p25,nbr_p5_variance_p5,nbr_p5_variance_p50,nbr_p5_variance_p75,nbr_p5_variance_p95,nbr_p5_variance_p99,nbr_p75_variance_p25,nbr_p75_variance_p5,nbr_p75_variance_p50,nbr_p75_variance_p75,nbr_p75_variance_p95,nbr_p75_variance_p99,nbr_p95_variance_p25,nbr_p95_variance_p5,nbr_p95_variance_p50,nbr_p95_variance_p75,nbr_p95_variance_p95,nbr_p95_variance_p99,nbr_p99_variance_p25,nbr_p99_variance_p5,nbr_p99_variance_p50,nbr_p99_variance_p75,nbr_p99_variance_p95,nbr_p99_variance_p99
19,LC08_169078_20200805,0.0,0.0006639200923900472,0.0006639200923900472,0.0006639200923900472,0.008788117200634866,0.03414969383081579,0.04975761500517343,0.0006601792961640777,0.0006601792961640777,0.0006601792961640777,0.002742877187555288,0.012587152823255007,0.02049155193577901,0.0006681399538543524,0.0006681399538543524,0.0006681399538543524,0.012670872153188734,0.036111550884722836,0.05184274925650475,0.0007102533476081413,0.0007102533476081413,0.0007102533476081413,0.0007102533476081413,0.006704008947177592,0.018526475340572283,0.0007211827006352222,0.0007211827006352222,0.0007211827006352222,0.0007211827006352222,0.006672917005505636,0.018558303903636365,0.0007210932708400775,0.0007210932708400775,0.0007210932708400775,0.0007210932708400775,0.006675428003305772,0.018557727413705927
20,LC08_169078_20200821,0.0,0.0006325784848439738,0.0006325784848439738,0.0006325784848439738,0.0006325784848439738,0.008769020383316211,0.018518803521775547,0.00033546704822625496,0.00033546704822625496,0.00033546704822625496,0.0014069337698076852,0.006317162776091405,0.018083654482639162,0.0006501030993616071,0.0006501030993616071,0.0006501030993616071,0.0027310218230905507,0.008724985087216922,0.018492928937779565,0.00033861334763282295,0.00033861334763282295,0.00033861334763282295,0.001404952474099622,0.0072816964350952435,0.02001910234539412,0.0003407781044904774,0.0003407781044904774,0.0003407781044904774,0.0014054572475256232,0.007296136329509572,0.02105718883829524,0.0003408990370656843,0.0003408990370656843,0.0003408990370656843,0.0014055931361996008,0.007294084366064044,0.02105718883829524
21,LC08_169079_20200805,0.0,0.00041561541564028904,0.00041561541564028904,0.00041561541564028904,0.0013510237175114975,0.00731845748459172,0.01800628556373923,0.0004308523779807033,0.0004308523779807033,0.0004308523779807033,0.0004308523779807033,0.0033642652106089938,0.014099361988874553,0.00041682311699108807,0.00041682311699108807,0.00041682311699108807,0.001355761719417451,0.00925826476292211,0.018981191427860707,0.0004652434927773797,0.0004652434927773797,0.0004652434927773797,0.0013321557551145655,0.0033699616027199975,0.016187288070840213,0.0004687923199878268,0.0004687923199878268,0.0004687923199878268,0.0013336472789485325,0.00336616205465928,0.01612417712973708,0.00046886575359588524,0.00046886575359588524,0.00046886575359588524,0.0013337951186198581,0.003367002107988041,0.01612417712973708
22,LC08_169079_20200821,0.0,0.0004936483175870504,0.0004936483175870504,0.0004936483175870504,0.0004936483175870504,0.008759335162497838,0.022387115473254303,0.0002155475964667819,0.0002155475964667819,0.0002155475964667819,0.0006739811836636071,0.0036391783200069236,0.022248637795421595,0.0005161754630766896,0.0005161754630766896,0.0005161754630766896,0.0005161754630766896,0.010668383333589307,0.02441889806155573,0.0002435599626854238,0.0002435599626854238,0.0002435599626854238,0.0002435599626854238,0.004344126068349118,0.02397568250031779,0.00024295016948684803,0.00024295016948684803,0.00024295016948684803,0.00024295016948684803,0.004340154747435176,0.024839553220442866,0.00024302947694040822,0.00024302947694040822,0.00024302947694040822,0.00024302947694040822,0.004341212622335444,0.024839553220442866
23,LC08_169080_20200805,0.0,0.00040665330228136236,0.00040665330228136236,0.00040665330228136236,0.003369721946673403,0.018080646215929055,0.038592224199630334,0.0004127735258015711,0.0004127735258015711,0.0004127735258015711,0.0013861817051308122,0.008250523142272191,0.034622287520800515,0.00040729496558800907,0.00040729496558800907,0.00040729496558800907,0.0033690895087686015,0.01999130144031386,0.03952723806808721,0.0004542896009804036,0.0004542896009804036,0.0004542896009804036,0.001365382868202661,0.009231136616292388,0.04148442474208213,0.00045718760432805045,0.00045718760432805045,0.00045718760432805045,0.001366427936775656,0.009228597969437088,0.0414651140726718,0.0004573130531629623,0.0004573130531629623,0.0004573130531629623,0.001366495501254199,0.009228354120292768,0.0414651140726718
24,LC08_169080_20200821,0.0,0.0005174642900692856,0.0005174642900692856,0.0005174642900692856,0.002791004803218798,0.018485592949202316,0.04971020072894736,0.0003108238501814549,0.0003108238501814549,0.0003108238501814549,0.0024032181194059703,0.01608361480135605,0.04456840745195179,0.0005275455646994677,0.0005275455646994677,0.0005275455646994677,0.0027924515321316764,0.018472680419330357,0.04972772556352384,0.0004639961838368977,0.0004639961838368977,0.0004639961838368977,0.002783641278944304,0.016558284005881555,0.047810704775520546,0.00046469633405968585,0.00046469633405968585,0.00046469633405968585,0.00277608346576055,0.016594343391446203,0.04784321928879664,0.0004646562917421165,0.0004646562917421165,0.0004646562917421165,0.002775375047056044,0.01659140383610051,0.04784321928879664
25,LC08_169081_20200805,0.0,0.0014272561384113139,0.0005480668425284131,0.002404616532334408,0.007304848558309223,0.03471162449507198,0.06592281236087387,0.0007136008538343064,0.00029026505860209957,0.0012064111437195474,0.0036552426057924734,0.013921557860801787,0.030533699551731092,0.001424301185116562,0.0005496951428142123,0.002405712430390297,0.00730085600940636,0.035644481628445884,0.06594481317545572,0.0002995950508355679,0.0002995950508355679,0.0012015817523022,0.0026717972107676725,0.013442208504751153,0.033915474193076396,0.00030210709164166314,0.00030210709164166314,0.0012015239538977083,0.002673133809007592,0.013421364880863219,0.034898923807665454,0.0003021816648823362,0.0003021816648823362,0.0012013083222446007,0.0026727521498203445,0.013423312686868534,0.03442613515846871
26,LC08_169081_20200821,0.0,0.0014100879074999241,0.000557896994666028,0.0024038108992585298,0.008293764051478518,0.039525241397044476,0.06592296075290052,0.0007152700271495981,0.0003085444315259709,0.0016949112392465324,0.005121561521474005,0.02272037402334143,0.04026790752656667,0.0014150122950095084,0.0005612646571863333,0.0024044887246439757,0.008284605473909282,0.03954552242387113,0.06595783751681156,0.0007139902120462488,0.0002808110153383545,0.0016947002255280781,0.0046394047366361294,0.02127566168641496,0.04218850353349334,0.0004756296010292606,0.0004756296010292606,0.0013966156709245218,0.004358667079459702,0.020974954229699007,0.04245451853784613,0.0004756560037639794,0.0004756560037639794,0.0013966100236961815,0.004359251711489594,0.02097720254915608,0.04245451853784613
27,LC08_169082_20200805,0.0,0.001103203289122037,0.001103203289122037,0.002813920804723794,0.006696824040252491,0.10829371056339208,0.18065636756986173,0.0010036943150899522,0.0010036943150899522,0.0027434373524164515,0.004745869268183888,0.1044638581767618,0.16493564744861572,0.0011109884191358634,0.0011109884191358634,0.002814555655371212,0.006685733492057014,0.10828872021276119,0.1806287056440654,0.0009164785169535607,0.0009164785169535607,0.0009164785169535607,0.006752899410829079,0.11815785535958274,0.16490078337962522,0.0009127714232053009,0.0009127714232053009,0.0009127714232053009,0.006734317967916011,0.11431220880555838,0.16307523817510716,0.0009126854551503019,0.0009126854551503019,0.0009126854551503019,0.006733857018643136,0.11431220880555838,0.16307523817510716
28,LC08_169082_20200821,0.0,0.001005751243215284,0.001005751243215284,0.004824421124388302,0.01656928106052043,0.11421533046097977,0.17472780489907572,0.0009695170215080408,0.0009695170215080408,0.0027461399870423496,0.006762208162548674,0.09865156289336674,0.14954496931725378,0.0010088207347111963,0.0010088207347111963,0.004825062919487368,0.01657496711982774,0.11425419423623666,0.17473720903024637,0.0009942524231839817,0.0009942524231839817,0.00276582395185767,0.006745233683306298,0.11411330102156601,0.18676027854292443,0.000994858540175613,0.000994858540175613,0.002760966063213146,0.00868703398237726,0.1278257001599802,0.19436396082655583,0.0009948611746093126,0.0009948611746093126,0.002761910664641272,0.008687764331176538,0.1278257001599802,0.19436396082655583
29,LC08_169083_20200821,0.0,0.004735497968034077,0.0013733891979466372,0.0361385257784165,0.08294318224200838,0.2607468518630503,0.32346154698248114,0.0047424779238746766,0.0013574602429347533,0.026382047691641323,0.08298613109309458,0.2391981006674291,0.29972820886215457,0.004728343340183606,0.0013728556467077783,0.036143443824502214,0.08300677321129304,0.26075293714703596,0.32346154698248114,0.006720242454636928,0.0013576645961246086,0.05760631402910904,0.12598244505902914,0.26076715455610366,0.3308622267849686,0.006718585953466781,0.0013595877394503302,0.06151238010391126,0.13771390332857059,0.26274728602305963,0.3308759821277698,0.00671810319272862,0.0013596950563579942,0.061509878817650986,0.13771179898952415,0.2627321600791965,0.3308759821277698
30,LC08_170075_20200812,0.0,0.0012079189612080067,0.00032778089351663943,0.0036566159619912343,0.010017869749271859,0.0236781048786091,0.03295731777699429,0.0007104189100204828,0.00031540756111264005,0.0016947131342524883,0.0046246104902531015,0.017817291269535223,0.02952956859805602,0.001208237083827289,0.0003291329695774311,0.0036583774913788647,0.010019146652521696,0.024644034157424506,0.034904009929409334,0.0002772629406986093,0.0002772629406986093,0.001203251425166419,0.0036455639372724793,0.017808977679780076,0.03000912606038079,0.00027539029770064693,0.00027539029770064693,0.0012049813536663412,0.003646533127160372,0.017812799668775324,0.030010479329943086,0.00027537452794276074,0.00027537452794276074,0.001205125041873157,0.003646533127160372,0.017812799668775324,0.030010479329943086
31,LC08_170075_20200828,0.0,0.0011997695924953115,0.0003353864647733752,0.0036610571547965698,0.01099056846393355,0.025137327916602264,0.03537837123911807,0.0006967961736998761,0.0003245128821400039,0.0011987254989130982,0.0036501872260881535,0.015870408462402938,0.027581379707168473,0.0011995657498102253,0.000335407310990162,0.004139432132775634,0.011957941469152274,0.02612349524700839,0.03589687715649779,0.0002984012401089873,0.0002984012401089873,0.0006770215089324546,0.0016947998894829238,0.015400014145778752,0.027103343685150383,0.00029486347587089095,0.00029486347587089095,0.0006773445697982547,0.0016931589994532742,0.015402919547595517,0.02710119200118324,0.00029485823887965374,0.00029485823887965374,0.0006773695475632491,0.0016930691463623434,0.015402919547595517,0.02710119200118324
32,LC08_170076_20200812,0.0,0.0006041830102884418,0.00017119263050105642,0.0020765019358061723,0.0062259904098323545,0.016469635634844867,0.024546894050504305,0.0003610467221640005,0.0001602415367214234,0.0008459938946716506,0.0030491634124924544,0.01330005379512712,0.02234486233735042,0.0006050441151908112,0.00017238858814825302,0.0020757446890614,0.006471740234725919,0.016486602685184187,0.024541930789776973,0.0002451396224326381,0.0002451396224326381,0.0006863201836085956,0.0021836146650312345,0.014417440954872969,0.024172709753545293,0.00024511569754224544,0.00024511569754224544,0.0006864952822583042,0.0021786704007232026,0.014412707413704392,0.02416976056633322,0.0002451449750995649,0.0002451449750995649,0.0006863859059457188,0.002178263872475282,0.014412707413704392,0.02416976056633322
33,LC08_170076_20200828,0.0,0.001094143231534592,0.0003710222393530954,0.0037843166309224864,0.008673636786828217,0.019410845081831614,0.02891521359694899,0.00036214472465854666,0.00017693835073338837,0.0010923778521521091,0.003051372588414989,0.008904666391436724,0.014522260262590046,0.0010939215603227256,0.0003703784290612252,0.0037847533557646734,0.008906157563960489,0.01964655037154152,0.029402758262065374,0.00014338060712675455,0.00014338060712675455,0.0005989259387729194,0.001587084383358926,0.007451386368914661,0.01496605900170645,0.00014351052314091425,0.00014351052314091425,0.0005990485046501324,0.0015875354887899082,0.007445693661230821,0.01474913290161508,0.00014352363224576873,0.00014352363224576873,0.0005990180669758218,0.0015875354887899082,0.007445693661230821,0.01474913290161508
34,LC08_170077_20200812,0.0,0.000656177620897363,0.000656177620897363,0.000656177620897363,0.000656177620897363,0.004747193164902791,0.012729587860215056,0.0005660511131387614,0.0005660511131387614,0.0005660511131387614,0.0005660511131387614,0.004757917862403098,0.012653618350568092,0.0006610330432191046,0.0006610330432191046,0.0006610330432191046,0.0006610330432191046,0.004746550439290273,0.012708483922807701,0.0005572991777865778,0.0005572991777865778,0.0005572991777865778,0.0005572991777865778,0.00478060386654581,0.012572986049891655,0.0005577909920687109,0.0005577909920687109,0.0005577909920687109,0.0005577909920687109,0.004779537667302549,0.012586546821306915,0.0005577842473470539,0.0005577842473470539,0.0005577842473470539,0.0005577842473470539,0.004779537667302549,0.012586546821306915
35,LC08_170077_20200828,0.0,0.0006410840448524065,0.0006410840448524065,0.0006410840448524065,0.0006410840448524065,0.004777817581536685,0.012590731381782096,0.00035571108511954567,0.00035571108511954567,0.00035571108511954567,0.00035571108511954567,0.0023644493025178934,0.0072753574449463,0.0006480666236788043,0.0006480666236788043,0.0006480666236788043,0.0006480666236788043,0.004783413356065633,0.012626406330621382,0.00039205905181116326,0.00039205905181116326,0.00039205905181116326,0.00039205905181116326,0.00039205905181116326,0.008652834031523778,0.00039415357944186635,0.00039415357944186635,0.00039415357944186635,0.00039415357944186635,0.00039415357944186635,0.008627075086646438,0.0003942035606209977,0.0003942035606209977,0.0003942035606209977,0.0003942035606209977,0.0003942035606209977,0.008631981104558433
